id,domain,length,pages,max_lines_per_page,max_line_length,has_choice,has_player,risk_tier,reason
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L833,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L838,SOH_UI,22,1,1,22,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L842,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L853,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L858,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L861,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L871,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L881,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L886,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L891,SOH_UI,6,1,1,6,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L893,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L897,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L899,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L903,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L905,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L906,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L912,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L913,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L918,SOH_UI,12,1,1,12,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L923,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L926,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L928,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L932,SOH_UI,5,1,1,5,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L933,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L937,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L945,SOH_UI,22,1,1,22,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L949,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L954,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L959,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L963,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L967,SOH_UI,25,1,1,25,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L972,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L974,SOH_UI,8,1,1,8,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L980,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L986,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L990,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L992,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L993,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L999,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1001,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1004,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1023,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1027,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1032,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1039,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1043,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1049,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1055,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1059,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1065,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1070,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1075,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1081,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1099,SOH_UI,23,1,1,23,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1107,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1112,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1120,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1125,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1129,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1136,SOH_UI,12,1,1,12,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1140,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1144,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1148,SOH_UI,12,1,1,12,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1153,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1157,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1164,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1168,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1172,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1177,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1178,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1181,SOH_UI,6,1,1,6,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1183,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1189,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1201,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1212,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1224,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1230,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1233,SOH_UI,12,1,1,12,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1239,SOH_UI,5,1,1,5,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1241,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1244,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1254,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1258,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1264,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1266,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1271,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1276,SOH_UI,8,1,1,8,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1279,SOH_UI,8,1,1,8,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1284,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1287,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1291,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1296,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1298,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1302,SOH_UI,12,1,1,12,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1305,SOH_UI,11,1,1,11,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1307,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1316,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1317,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1322,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1326,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1329,SOH_UI,25,1,1,25,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1333,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1338,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1347,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1358,SOH_UI,23,1,1,23,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1361,SOH_UI,23,1,1,23,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1365,SOH_UI,26,1,1,26,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1369,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1373,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1383,SOH_UI,25,1,1,25,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1386,SOH_UI,25,1,1,25,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1390,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1394,SOH_UI,22,1,1,22,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1398,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1400,SOH_UI,25,1,1,25,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1401,SOH_UI,22,1,1,22,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1411,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1414,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1418,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1427,SOH_UI,24,1,1,24,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1474,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1476,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1479,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1483,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1487,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1491,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1495,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1500,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1505,SOH_UI,16,1,1,16,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1510,SOH_UI,22,1,1,22,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1515,SOH_UI,22,1,1,22,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1522,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1526,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1547,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1552,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1555,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1558,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1559,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1567,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1570,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1572,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1635,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1648,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1651,SOH_UI,21,1,1,21,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1653,SOH_UI,20,1,1,20,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1658,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1662,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1664,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1671,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1679,SOH_UI,6,1,1,6,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1680,SOH_UI,7,1,1,7,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1684,SOH_UI,5,1,1,5,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1684,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1685,SOH_UI,6,1,1,6,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1685,SOH_UI,14,1,1,14,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1686,SOH_UI,4,1,1,4,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1686,SOH_UI,12,1,1,12,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1687,SOH_UI,5,1,1,5,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1687,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1688,SOH_UI,13,1,1,13,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1689,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1691,SOH_UI,5,1,1,5,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1693,SOH_UI,17,1,1,17,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1697,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1700,SOH_UI,10,1,1,10,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1703,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1706,SOH_UI,15,1,1,15,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1710,SOH_UI,9,1,1,9,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1713,SOH_UI,19,1,1,19,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1716,SOH_UI,18,1,1,18,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1719,SOH_UI,23,1,1,23,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L1723,SOH_UI,4,1,1,4,NO,NO,LIKELY_SAFE,Standard UI element label/toggle
