id,system,max_line_length,line_count,page_count,risk_class,verdict,notes
LOCATION::RC_DMT_TRADE_BROKEN_SWORD,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMT_TRADE_EYEDROPS,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMT_TRADE_CLAIM_CHECK,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMT_FREESTANDING_POH,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMC_UPPER_GROTTO_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMC_WALL_FREESTANDING_POH,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMC_VOLCANO_FREESTANDING_POH,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMC_DEKU_SCRUB_GROTTO_LEFT,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMC_DEKU_SCRUB_GROTTO_RIGHT,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DMC_DEKU_SCRUB_GROTTO_CENTER,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_ZR_NEAR_OPEN_GROTTO_FREESTANDING_POH,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_ZR_NEAR_DOMAIN_FREESTANDING_POH,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_BOMB_FLOWER_PLATFORM_CHEST,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_DEKU_SCRUB_NEAR_BOMB_BAG_LEFT,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_DEKU_SCRUB_SIDE_ROOM_NEAR_DODONGOS,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_DEKU_SCRUB_NEAR_BOMB_BAG_RIGHT,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_DEKU_SCRUB_LOBBY,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_MQ_BOMB_BAG_CHEST,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_MQ_LARVAE_ROOM_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_MQ_TORCH_PUZZLE_ROOM_CHEST,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_MQ_DEKU_SCRUB_LOBBY_REAR,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_MQ_DEKU_SCRUB_LOBBY_FRONT,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_DODONGOS_CAVERN_MQ_DEKU_SCRUB_SIDE_ROOM_NEAR_LOWER_LIZALFOS,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_JABU_JABUS_BELLY_MQ_FIRST_ROOM_SIDE_CHEST,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_JABU_JABUS_BELLY_MQ_SECOND_ROOM_LOWER_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_JABU_JABUS_BELLY_MQ_SECOND_ROOM_UPPER_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_JABU_JABUS_BELLY_MQ_BASEMENT_NEAR_SWITCHES_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_JABU_JABUS_BELLY_MQ_BASEMENT_NEAR_VINES_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_JABU_JABUS_BELLY_MQ_BOOMERANG_ROOM_SMALL_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FOREST_TEMPLE_RAISED_ISLAND_COURTYARD_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FOREST_TEMPLE_MQ_RAISED_ISLAND_COURTYARD_LOWER_CHEST,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FOREST_TEMPLE_MQ_RAISED_ISLAND_COURTYARD_UPPER_CHEST,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FOREST_TEMPLE_MQ_FALLING_CEILING_ROOM_CHEST,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_BIG_LAVA_ROOM_BLOCKED_DOOR_CHEST,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_BIG_LAVA_ROOM_LOWER_OPEN_DOOR_CHEST,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_BOULDER_MAZE_LOWER_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_BOULDER_MAZE_UPPER_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_BOULDER_MAZE_SIDE_ROOM_CHEST,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_BOULDER_MAZE_SHORTCUT_CHEST,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_MQ_LIZALFOS_MAZE_LOWER_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_MQ_LIZALFOS_MAZE_UPPER_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_MQ_MAP_ROOM_SIDE_CHEST,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_MQ_BIG_LAVA_ROOM_BLOCKED_DOOR_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_FIRE_TEMPLE_MQ_LIZALFOS_MAZE_SIDE_ROOM_CHEST,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_CHILD_EARLY_TORCHES_CHEST,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_EARLY_ADULT_RIGHT_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_FIRST_MIRROR_LEFT_CHEST,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_FIRST_MIRROR_RIGHT_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_CHILD_CLIMB_NORTH_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_CHILD_CLIMB_EAST_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_SUN_BLOCK_ROOM_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_STATUE_ROOM_HAND_CHEST,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_STATUE_ROOM_NORTHEAST_CHEST,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_NEAR_FOUR_ARMOS_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_HALLWAY_RIGHT_INVISIBLE_CHEST,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_HALLWAY_LEFT_INVISIBLE_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_ENTRANCE_FRONT_LEFT_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_ENTRANCE_BACK_RIGHT_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_ENTRANCE_FRONT_RIGHT_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_ENTRANCE_BACK_LEFT_CHEST,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_CHILD_HAMMER_SWITCH_CHEST,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_MAP_ROOM_ENEMY_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_CHILD_CLIMB_NORTH_CHEST,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_CHILD_CLIMB_SOUTH_CHEST,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_STATUE_ROOM_LULLABY_CHEST,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_STATUE_ROOM_INVISIBLE_CHEST,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_SILVER_BLOCK_HALLWAY_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_SUN_BLOCK_ROOM_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_SYMPHONY_ROOM_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_CHEST_SWITCH_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SPIRIT_TEMPLE_MQ_MIRROR_PUZZLE_INVISIBLE_CHEST,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_EARLY_SILVER_RUPEE_CHEST,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_INVISIBLE_BLADES_VISIBLE_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_INVISIBLE_BLADES_INVISIBLE_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_FALLING_SPIKES_SWITCH_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_AFTER_WIND_ENEMY_CHEST,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_AFTER_WIND_HIDDEN_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_SPIKE_WALLS_LEFT_CHEST,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_INVISIBLE_FLOORMASTER_CHEST,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_HOVER_BOOTS_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_EARLY_GIBDOS_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_BEAMOS_SILVER_RUPEES_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_FALLING_SPIKES_SWITCH_CHEST,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_INVISIBLE_SPIKES_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_SPIKE_WALLS_LEFT_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_INVISIBLE_BLADES_INVISIBLE_CHEST,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_INVISIBLE_BLADES_VISIBLE_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_AFTER_WIND_HIDDEN_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_AFTER_WIND_ENEMY_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_SHADOW_TEMPLE_MQ_NEAR_SHIP_INVISIBLE_CHEST,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_BOTTOM_OF_THE_WELL_FRONT_LEFT_FAKE_WALL_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_BOTTOM_OF_THE_WELL_FRONT_CENTER_BOMBABLE_CHEST,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_BOTTOM_OF_THE_WELL_RIGHT_BOTTOM_FAKE_WALL_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_BOTTOM_OF_THE_WELL_BACK_LEFT_BOMBABLE_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_EAST_INNER_ROOM_FREESTANDING_KEY,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_LOBBY_LEFT_CHEST,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_LOBBY_RIGHT_CHEST,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HIDDEN_CEILING_CHEST,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_FIRST_CHEST,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_SECOND_CHEST,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_THIRD_CHEST,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_FINAL_CHEST,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_RIGHT_CENTRAL_CHEST,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_RIGHT_SIDE_CHEST,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_UNDERWATER_SILVER_RUPEE_CHEST,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HAMMER_ROOM_CLEAR_CHEST,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HAMMER_ROOM_SWITCH_CHEST,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_EYE_STATUE_CHEST,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_NEAR_SCARECROW_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_BEFORE_HEAVY_BLOCK_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_FIRST_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_SECOND_CHEST,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_THIRD_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_FOURTH_CHEST,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_LOBBY_RIGHT_CHEST,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_LOBBY_LEFT_CHEST,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_FIRST_IRON_KNUCKLE_CHEST,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_BEFORE_HEAVY_BLOCK_CHEST,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_EYE_STATUE_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_FLAME_CIRCLE_CHEST,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_SECOND_IRON_KNUCKLE_CHEST,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
