id,future_i18n_key,english,spanish
ACCESSIBILITY::kaleidoscope_eng::18,ACCESSIBILITY.KALEIDOSCOPE.LIGHT_ARROW,Light Arrow,Light Arrow
ACCESSIBILITY::kaleidoscope_eng::19,ACCESSIBILITY.KALEIDOSCOPE.NAYRU_S_LOVE,Nayru's Love,Nayru's Love
ACCESSIBILITY::kaleidoscope_eng::20,ACCESSIBILITY.KALEIDOSCOPE.EMPTY_BOTTLE,Empty Bottle,Empty Bottle
ACCESSIBILITY::kaleidoscope_eng::21,ACCESSIBILITY.KALEIDOSCOPE.RED_POTION,Red Potion,Red Potion
ACCESSIBILITY::kaleidoscope_eng::22,ACCESSIBILITY.KALEIDOSCOPE.GREEN_POTION,Green Potion,Green Potion
ACCESSIBILITY::kaleidoscope_eng::23,ACCESSIBILITY.KALEIDOSCOPE.BLUE_POTION,Blue Potion,Blue Potion
ACCESSIBILITY::kaleidoscope_eng::24,ACCESSIBILITY.KALEIDOSCOPE.FAIRY,Fairy,Fairy
ACCESSIBILITY::kaleidoscope_eng::25,ACCESSIBILITY.KALEIDOSCOPE.FISH,Fish,Fish
ACCESSIBILITY::kaleidoscope_eng::26,ACCESSIBILITY.KALEIDOSCOPE.MILK_BOTTLE,Milk Bottle,Milk Bottle
ACCESSIBILITY::kaleidoscope_eng::27,ACCESSIBILITY.KALEIDOSCOPE.RUTO_S_LETTER,Ruto's Letter,Ruto's Letter
ACCESSIBILITY::kaleidoscope_eng::28,ACCESSIBILITY.KALEIDOSCOPE.BLUE_FIRE,Blue Fire,Blue Fire
ACCESSIBILITY::kaleidoscope_eng::29,ACCESSIBILITY.KALEIDOSCOPE.BUGS,Bugs,Bugs
ACCESSIBILITY::kaleidoscope_eng::30,ACCESSIBILITY.KALEIDOSCOPE.BIG_POE,Big Poe,Big Poe
ACCESSIBILITY::kaleidoscope_eng::31,ACCESSIBILITY.KALEIDOSCOPE.MILK_BOTTLE_HALF,Milk Bottle (Half),Milk Bottle (Half)
ACCESSIBILITY::kaleidoscope_eng::32,ACCESSIBILITY.KALEIDOSCOPE.POE,Poe,Poe
ACCESSIBILITY::kaleidoscope_eng::33,ACCESSIBILITY.KALEIDOSCOPE.WEIRD_EGG,Weird Egg,Weird Egg
ACCESSIBILITY::kaleidoscope_eng::34,ACCESSIBILITY.KALEIDOSCOPE.CHICKEN,Chicken,Chicken
ACCESSIBILITY::kaleidoscope_eng::35,ACCESSIBILITY.KALEIDOSCOPE.ZELDA_S_LETTER,Zelda's Letter,Zelda's Letter
ACCESSIBILITY::kaleidoscope_eng::36,ACCESSIBILITY.KALEIDOSCOPE.KEATON_MASK,Keaton Mask,Keaton Mask
ACCESSIBILITY::kaleidoscope_eng::37,ACCESSIBILITY.KALEIDOSCOPE.SKULL_MASK,Skull Mask,Skull Mask
ACCESSIBILITY::kaleidoscope_eng::38,ACCESSIBILITY.KALEIDOSCOPE.SPOOKY_MASK,Spooky Mask,Spooky Mask
ACCESSIBILITY::kaleidoscope_eng::39,ACCESSIBILITY.KALEIDOSCOPE.BUNNY_MASK,Bunny Mask,Bunny Mask
ACCESSIBILITY::kaleidoscope_eng::40,ACCESSIBILITY.KALEIDOSCOPE.GORON_MASK,Goron Mask,Goron Mask
ACCESSIBILITY::kaleidoscope_eng::41,ACCESSIBILITY.KALEIDOSCOPE.ZORA_MASK,Zora Mask,Zora Mask
ACCESSIBILITY::kaleidoscope_eng::42,ACCESSIBILITY.KALEIDOSCOPE.GERUDO_MASK,Gerudo Mask,Gerudo Mask
ACCESSIBILITY::kaleidoscope_eng::43,ACCESSIBILITY.KALEIDOSCOPE.MASK_OF_TRUTH,Mask of Truth,Mask of Truth
ACCESSIBILITY::kaleidoscope_eng::44,ACCESSIBILITY.KALEIDOSCOPE.SOLD_OUT,Sold Out,Sold Out
ACCESSIBILITY::kaleidoscope_eng::45,ACCESSIBILITY.KALEIDOSCOPE.POCKET_EGG,Pocket Egg,Pocket Egg
ACCESSIBILITY::kaleidoscope_eng::46,ACCESSIBILITY.KALEIDOSCOPE.POCKET_CUCCO,Pocket Cucco,Pocket Cucco
ACCESSIBILITY::kaleidoscope_eng::47,ACCESSIBILITY.KALEIDOSCOPE.COJIRO,Cojiro,Cojiro
ACCESSIBILITY::kaleidoscope_eng::48,ACCESSIBILITY.KALEIDOSCOPE.ODD_MUSHROOM,Odd Mushroom,Odd Mushroom
ACCESSIBILITY::kaleidoscope_eng::49,ACCESSIBILITY.KALEIDOSCOPE.ODD_POTION,Odd Potion,Odd Potion
ACCESSIBILITY::kaleidoscope_eng::50,ACCESSIBILITY.KALEIDOSCOPE.SAW,Saw,Saw
ACCESSIBILITY::kaleidoscope_eng::51,ACCESSIBILITY.KALEIDOSCOPE.BROKEN_SWORD,Broken Sword,Broken Sword
ACCESSIBILITY::kaleidoscope_eng::52,ACCESSIBILITY.KALEIDOSCOPE.PRESCRIPTION,Prescription,Prescription
ACCESSIBILITY::kaleidoscope_eng::53,ACCESSIBILITY.KALEIDOSCOPE.EYEBALL_FROG,Eyeball Frog,Eyeball Frog
ACCESSIBILITY::kaleidoscope_eng::54,ACCESSIBILITY.KALEIDOSCOPE.EYEDROPS,Eyedrops,Eyedrops
ACCESSIBILITY::kaleidoscope_eng::55,ACCESSIBILITY.KALEIDOSCOPE.CLAIM_CHECK,Claim Check,Claim Check
ACCESSIBILITY::kaleidoscope_eng::56,ACCESSIBILITY.KALEIDOSCOPE.BOW_FIRE_ARROW,Bow Fire Arrow,Bow Fire Arrow
ACCESSIBILITY::kaleidoscope_eng::57,ACCESSIBILITY.KALEIDOSCOPE.BOW_ICE_ARROW,Bow Ice Arrow,Bow Ice Arrow
ACCESSIBILITY::kaleidoscope_eng::58,ACCESSIBILITY.KALEIDOSCOPE.BOW_LIGHT_ARROW,Bow Light Arrow,Bow Light Arrow
ACCESSIBILITY::kaleidoscope_eng::59,ACCESSIBILITY.KALEIDOSCOPE.KOKIRI_SWORD,Kokiri Sword,Espada Kokiri
ACCESSIBILITY::kaleidoscope_eng::60,ACCESSIBILITY.KALEIDOSCOPE.MASTER_SWORD,Master Sword,Espada Maestra
ACCESSIBILITY::kaleidoscope_eng::61,ACCESSIBILITY.KALEIDOSCOPE.GIANT_S_KNIFE,Giant's Knife,Giant's Knife
ACCESSIBILITY::kaleidoscope_eng::62,ACCESSIBILITY.KALEIDOSCOPE.DEKU_SHIELD,Deku Shield,Escudo Deku
ACCESSIBILITY::kaleidoscope_eng::63,ACCESSIBILITY.KALEIDOSCOPE.HYLIAN_SHIELD,Hylian Shield,Escudo Hyliano
ACCESSIBILITY::kaleidoscope_eng::64,ACCESSIBILITY.KALEIDOSCOPE.MIRROR_SHIELD,Mirror Shield,Escudo Espejo
ACCESSIBILITY::kaleidoscope_eng::65,ACCESSIBILITY.KALEIDOSCOPE.KOKIRI_TUNIC,Kokiri Tunic,Túnica Kokiri
ACCESSIBILITY::kaleidoscope_eng::66,ACCESSIBILITY.KALEIDOSCOPE.GORON_TUNIC,Goron Tunic,Túnica Goron
ACCESSIBILITY::kaleidoscope_eng::67,ACCESSIBILITY.KALEIDOSCOPE.ZORA_TUNIC,Zora Tunic,Túnica Zora
ACCESSIBILITY::kaleidoscope_eng::68,ACCESSIBILITY.KALEIDOSCOPE.KOKIRI_BOOTS,Kokiri Boots,Kokiri Boots
ACCESSIBILITY::kaleidoscope_eng::69,ACCESSIBILITY.KALEIDOSCOPE.IRON_BOOTS,Iron Boots,Botas de Hierro
ACCESSIBILITY::kaleidoscope_eng::70,ACCESSIBILITY.KALEIDOSCOPE.HOVER_BOOTS,Hover Boots,Botas Voladoras
ACCESSIBILITY::kaleidoscope_eng::71,ACCESSIBILITY.KALEIDOSCOPE.BULLET_BAG_HOLDS_30,Bullet Bag (Holds 30),Bullet Bag (Holds 30)
ACCESSIBILITY::kaleidoscope_eng::72,ACCESSIBILITY.KALEIDOSCOPE.BULLET_BAG_HOLDS_40,Bullet Bag (Holds 40),Bullet Bag (Holds 40)
ACCESSIBILITY::kaleidoscope_eng::73,ACCESSIBILITY.KALEIDOSCOPE.BULLET_BAG_HOLDS_50,Bullet Bag (Holds 50),Bullet Bag (Holds 50)
ACCESSIBILITY::kaleidoscope_eng::74,ACCESSIBILITY.KALEIDOSCOPE.QUIVER_HOLDS_30,Quiver (Holds 30),Quiver (Holds 30)
ACCESSIBILITY::kaleidoscope_eng::75,ACCESSIBILITY.KALEIDOSCOPE.QUIVER_HOLDS_40,Quiver (Holds 40),Quiver (Holds 40)
ACCESSIBILITY::kaleidoscope_eng::76,ACCESSIBILITY.KALEIDOSCOPE.QUIVER_HOLDS_50,Quiver (Holds 50),Quiver (Holds 50)
ACCESSIBILITY::kaleidoscope_eng::77,ACCESSIBILITY.KALEIDOSCOPE.BOMB_BAG_HOLDS_20,Bomb Bag (Holds 20),Bomb Bag (Holds 20)
ACCESSIBILITY::kaleidoscope_eng::78,ACCESSIBILITY.KALEIDOSCOPE.BOMB_BAG_HOLDS_30,Bomb Bag (Holds 30),Bomb Bag (Holds 30)
ACCESSIBILITY::kaleidoscope_eng::79,ACCESSIBILITY.KALEIDOSCOPE.BOMB_BAG_HOLDS_40,Bomb Bag (Holds 40),Bomb Bag (Holds 40)
ACCESSIBILITY::kaleidoscope_eng::80,ACCESSIBILITY.KALEIDOSCOPE.GORON_S_BRACELET,Goron's Bracelet,Brazalete Goron
ACCESSIBILITY::kaleidoscope_eng::81,ACCESSIBILITY.KALEIDOSCOPE.SILVER_GAUNTLETS,Silver Gauntlets,Guanteletes Plateados
ACCESSIBILITY::kaleidoscope_eng::82,ACCESSIBILITY.KALEIDOSCOPE.GOLDEN_GAUNTLETS,Golden Gauntlets,Guanteletes Dorados
ACCESSIBILITY::kaleidoscope_eng::83,ACCESSIBILITY.KALEIDOSCOPE.SILVER_SCALE,Silver Scale,Silver Scale
ACCESSIBILITY::kaleidoscope_eng::84,ACCESSIBILITY.KALEIDOSCOPE.GOLDEN_SCALE,Golden Scale,Golden Scale
ACCESSIBILITY::kaleidoscope_eng::85,ACCESSIBILITY.KALEIDOSCOPE.GIANT_S_KNIFE_BROKEN,Giant's Knife (Broken),Giant's Knife (Broken)
ACCESSIBILITY::kaleidoscope_eng::86,ACCESSIBILITY.KALEIDOSCOPE.WALLET_ADULT,WALLET ADULT,WALLET ADULT
ACCESSIBILITY::kaleidoscope_eng::87,ACCESSIBILITY.KALEIDOSCOPE.GIANT_S_WALLET,Giant's Wallet,Giant's Wallet
ACCESSIBILITY::kaleidoscope_eng::88,ACCESSIBILITY.KALEIDOSCOPE.DEKU_SEEDS,Deku Seeds,Deku Seeds
ACCESSIBILITY::kaleidoscope_eng::89,ACCESSIBILITY.KALEIDOSCOPE.FISHING_POLE,Fishing Pole,Fishing Pole
ACCESSIBILITY::kaleidoscope_eng::90,ACCESSIBILITY.KALEIDOSCOPE.MINUET_OF_FOREST,Minuet of Forest,Minuet of Forest
ACCESSIBILITY::kaleidoscope_eng::91,ACCESSIBILITY.KALEIDOSCOPE.BOLERO_OF_FIRE,Bolero of Fire,Bolero of Fire
ACCESSIBILITY::kaleidoscope_eng::92,ACCESSIBILITY.KALEIDOSCOPE.SERENADE_OF_WATER,Serenade of Water,Serenade of Water
ACCESSIBILITY::kaleidoscope_eng::93,ACCESSIBILITY.KALEIDOSCOPE.REQUIEM_OF_SPIRIT,Requiem of Spirit,Requiem of Spirit
ACCESSIBILITY::kaleidoscope_eng::94,ACCESSIBILITY.KALEIDOSCOPE.NOCTURNE_OF_SHADOW,Nocturne of Shadow,Nocturne of Shadow
ACCESSIBILITY::kaleidoscope_eng::95,ACCESSIBILITY.KALEIDOSCOPE.PRELUDE_OF_LIGHT,Prelude of Light,Prelude of Light
ACCESSIBILITY::kaleidoscope_eng::96,ACCESSIBILITY.KALEIDOSCOPE.ZELDA_S_LULLABY,Zelda's Lullaby,Zelda's Lullaby
ACCESSIBILITY::kaleidoscope_eng::97,ACCESSIBILITY.KALEIDOSCOPE.EPONA_S_SONG,Epona's Song,Epona's Song
ACCESSIBILITY::kaleidoscope_eng::98,ACCESSIBILITY.KALEIDOSCOPE.SARIA_S_SONG,Saria's Song,Saria's Song
ACCESSIBILITY::kaleidoscope_eng::99,ACCESSIBILITY.KALEIDOSCOPE.SUN_S_SONG,Sun's Song,Sun's Song
ACCESSIBILITY::kaleidoscope_eng::100,ACCESSIBILITY.KALEIDOSCOPE.SONG_OF_TIME,Song of Time,Song of Time
ACCESSIBILITY::kaleidoscope_eng::101,ACCESSIBILITY.KALEIDOSCOPE.SONG_OF_STORMS,Song of Storms,Song of Storms
ACCESSIBILITY::kaleidoscope_eng::102,ACCESSIBILITY.KALEIDOSCOPE.FOREST_MEDALLION,Forest Medallion,Forest Medallion
ACCESSIBILITY::kaleidoscope_eng::103,ACCESSIBILITY.KALEIDOSCOPE.FIRE_MEDALLION,Fire Medallion,Fire Medallion
ACCESSIBILITY::kaleidoscope_eng::104,ACCESSIBILITY.KALEIDOSCOPE.WATER_MEDALLION,Water Medallion,Water Medallion
ACCESSIBILITY::kaleidoscope_eng::105,ACCESSIBILITY.KALEIDOSCOPE.SPIRIT_MEDALLION,Spirit Medallion,Spirit Medallion
ACCESSIBILITY::kaleidoscope_eng::106,ACCESSIBILITY.KALEIDOSCOPE.SHADOW_MEDALLION,Shadow Medallion,Shadow Medallion
ACCESSIBILITY::kaleidoscope_eng::107,ACCESSIBILITY.KALEIDOSCOPE.LIGHT_MEDALLION,Light Medallion,Light Medallion
ACCESSIBILITY::kaleidoscope_eng::108,ACCESSIBILITY.KALEIDOSCOPE.KOKIRI_S_EMERALD,Kokiri's Emerald,Kokiri's Emerald
ACCESSIBILITY::kaleidoscope_eng::109,ACCESSIBILITY.KALEIDOSCOPE.GORON_S_RUBY,Goron's Ruby,Goron's Ruby
ACCESSIBILITY::kaleidoscope_eng::110,ACCESSIBILITY.KALEIDOSCOPE.ZORA_SAPPHIRE,Zora Sapphire,Zora Sapphire
ACCESSIBILITY::kaleidoscope_eng::111,ACCESSIBILITY.KALEIDOSCOPE.STONE_OF_AGONY,Stone of Agony,Stone of Agony
ACCESSIBILITY::kaleidoscope_eng::112,ACCESSIBILITY.KALEIDOSCOPE.GERUDO_S_CARD,Gerudo's Card,Gerudo's Card
ACCESSIBILITY::kaleidoscope_eng::113,ACCESSIBILITY.KALEIDOSCOPE.SKULLTULA_TOKEN_0,Skulltula Token - $0,Skulltula Token - $0
ACCESSIBILITY::kaleidoscope_eng::114,ACCESSIBILITY.KALEIDOSCOPE.PIECE_OF_HEART_0,Piece of Heart - $0,Piece of Heart - $0
ACCESSIBILITY::kaleidoscope_eng::115,ACCESSIBILITY.KALEIDOSCOPE.PIECE_OF_HEART,Piece of Heart,Pieza de Corazón
ACCESSIBILITY::kaleidoscope_eng::116,ACCESSIBILITY.KALEIDOSCOPE.BOSS_KEY,Boss Key,Boss Key
ACCESSIBILITY::kaleidoscope_eng::117,ACCESSIBILITY.KALEIDOSCOPE.COMPASS,Compass,Compass
ACCESSIBILITY::kaleidoscope_eng::118,ACCESSIBILITY.KALEIDOSCOPE.DUNGEON_MAP,Dungeon Map,Dungeon Map
ACCESSIBILITY::kaleidoscope_eng::119,ACCESSIBILITY.KALEIDOSCOPE.SMALL_KEY,Small Key,Small Key
ACCESSIBILITY::kaleidoscope_eng::120,ACCESSIBILITY.KALEIDOSCOPE.MAGIC_SMALL,MAGIC SMALL,MAGIC SMALL
ACCESSIBILITY::kaleidoscope_eng::121,ACCESSIBILITY.KALEIDOSCOPE.MAGIC_LARGE,MAGIC LARGE,MAGIC LARGE
ACCESSIBILITY::kaleidoscope_eng::122,ACCESSIBILITY.KALEIDOSCOPE.BIGGORON_S_SWORD,Biggoron's Sword,Espada de Biggoron
ACCESSIBILITY::kaleidoscope_eng::123,ACCESSIBILITY.KALEIDOSCOPE.INVALID_1,INVALID 1,INVALID 1
ACCESSIBILITY::kaleidoscope_eng::124,ACCESSIBILITY.KALEIDOSCOPE.INVALID_2,INVALID 2,INVALID 2
ACCESSIBILITY::kaleidoscope_eng::125,ACCESSIBILITY.KALEIDOSCOPE.INVALID_3,INVALID 3,INVALID 3
ACCESSIBILITY::kaleidoscope_eng::126,ACCESSIBILITY.KALEIDOSCOPE.INVALID_4,INVALID 4,INVALID 4
ACCESSIBILITY::kaleidoscope_eng::127,ACCESSIBILITY.KALEIDOSCOPE.INVALID_5,INVALID 5,INVALID 5
ACCESSIBILITY::kaleidoscope_eng::128,ACCESSIBILITY.KALEIDOSCOPE.INVALID_6,INVALID 6,INVALID 6
ACCESSIBILITY::kaleidoscope_eng::129,ACCESSIBILITY.KALEIDOSCOPE.INVALID_7,INVALID 7,INVALID 7
ACCESSIBILITY::kaleidoscope_eng::130,ACCESSIBILITY.KALEIDOSCOPE.MILK,Milk,Milk
ACCESSIBILITY::kaleidoscope_eng::131,ACCESSIBILITY.KALEIDOSCOPE.RECOVERY_HEART,Recovery Heart,Recovery Heart
ACCESSIBILITY::kaleidoscope_eng::132,ACCESSIBILITY.KALEIDOSCOPE.GREEN_RUPEE,Green Rupee,Green Rupee
ACCESSIBILITY::kaleidoscope_eng::133,ACCESSIBILITY.KALEIDOSCOPE.BLUE_RUPEE,Blue Rupee,Blue Rupee
ACCESSIBILITY::kaleidoscope_eng::134,ACCESSIBILITY.KALEIDOSCOPE.RED_RUPEE,Red Rupee,Red Rupee
ACCESSIBILITY::kaleidoscope_eng::135,ACCESSIBILITY.KALEIDOSCOPE.PURPLE_RUPEE,Purple Rupee,Purple Rupee
ACCESSIBILITY::kaleidoscope_eng::136,ACCESSIBILITY.KALEIDOSCOPE.GOLD_RUPEE,Gold Rupee,Gold Rupee
ACCESSIBILITY::kaleidoscope_eng::137,ACCESSIBILITY.KALEIDOSCOPE.INVALID_8,INVALID 8,INVALID 8
ACCESSIBILITY::kaleidoscope_eng::138,ACCESSIBILITY.KALEIDOSCOPE.STICKS_5,STICKS 5,STICKS 5
ACCESSIBILITY::kaleidoscope_eng::139,ACCESSIBILITY.KALEIDOSCOPE.STICKS_10,STICKS 10,STICKS 10
ACCESSIBILITY::kaleidoscope_eng::140,ACCESSIBILITY.KALEIDOSCOPE.NUTS_5,NUTS 5,NUTS 5
ACCESSIBILITY::kaleidoscope_eng::141,ACCESSIBILITY.KALEIDOSCOPE.NUTS_10,NUTS 10,NUTS 10
ACCESSIBILITY::kaleidoscope_eng::142,ACCESSIBILITY.KALEIDOSCOPE.BOMBS_5,BOMBS 5,BOMBS 5
ACCESSIBILITY::kaleidoscope_eng::143,ACCESSIBILITY.KALEIDOSCOPE.BOMBS_10,BOMBS 10,BOMBS 10
ACCESSIBILITY::kaleidoscope_eng::144,ACCESSIBILITY.KALEIDOSCOPE.BOMBS_20,BOMBS 20,BOMBS 20
ACCESSIBILITY::kaleidoscope_eng::145,ACCESSIBILITY.KALEIDOSCOPE.BOMBS_30,BOMBS 30,BOMBS 30
ACCESSIBILITY::kaleidoscope_eng::146,ACCESSIBILITY.KALEIDOSCOPE.ARROWS_SMALL,ARROWS SMALL,ARROWS SMALL
ACCESSIBILITY::kaleidoscope_eng::147,ACCESSIBILITY.KALEIDOSCOPE.ARROWS_MEDIUM,ARROWS MEDIUM,ARROWS MEDIUM
ACCESSIBILITY::kaleidoscope_eng::148,ACCESSIBILITY.KALEIDOSCOPE.ARROWS_LARGE,ARROWS LARGE,ARROWS LARGE
ACCESSIBILITY::kaleidoscope_eng::149,ACCESSIBILITY.KALEIDOSCOPE.SEEDS_30,SEEDS 30,SEEDS 30
ACCESSIBILITY::kaleidoscope_eng::150,ACCESSIBILITY.KALEIDOSCOPE.BOMBCHUS_5,BOMBCHUS 5,BOMBCHUS 5
ACCESSIBILITY::kaleidoscope_eng::151,ACCESSIBILITY.KALEIDOSCOPE.BOMBCHUS_20,BOMBCHUS 20,BOMBCHUS 20
ACCESSIBILITY::kaleidoscope_eng::152,ACCESSIBILITY.KALEIDOSCOPE.STICK_UPGRADE_20,STICK UPGRADE 20,STICK UPGRADE 20
ACCESSIBILITY::kaleidoscope_eng::153,ACCESSIBILITY.KALEIDOSCOPE.STICK_UPGRADE_30,STICK UPGRADE 30,STICK UPGRADE 30
ACCESSIBILITY::kaleidoscope_eng::154,ACCESSIBILITY.KALEIDOSCOPE.NUT_UPGRADE_30,NUT UPGRADE 30,NUT UPGRADE 30
ACCESSIBILITY::kaleidoscope_eng::155,ACCESSIBILITY.KALEIDOSCOPE.NUT_UPGRADE_40,NUT UPGRADE 40,NUT UPGRADE 40
ACCESSIBILITY::kaleidoscope_eng::256,ACCESSIBILITY.KALEIDOSCOPE.HAUNTED_WASTELAND,Haunted Wasteland,Haunted Wasteland
ACCESSIBILITY::kaleidoscope_eng::257,ACCESSIBILITY.KALEIDOSCOPE.GERUDOS_FORTRESS,Gerudos Fortress,Gerudos Fortress
ACCESSIBILITY::kaleidoscope_eng::258,ACCESSIBILITY.KALEIDOSCOPE.GERUDO_VALLEY,Gerudo Valley,Gerudo Valley
ACCESSIBILITY::kaleidoscope_eng::259,ACCESSIBILITY.KALEIDOSCOPE.HYLIA_LAKESIDE,Hylia Lakeside,Hylia Lakeside
ACCESSIBILITY::kaleidoscope_eng::260,ACCESSIBILITY.KALEIDOSCOPE.LON_LON_RANCH,Lon Lon Ranch,Lon Lon Ranch
ACCESSIBILITY::kaleidoscope_eng::261,ACCESSIBILITY.KALEIDOSCOPE.MARKET,Market,Market
ACCESSIBILITY::kaleidoscope_eng::262,ACCESSIBILITY.KALEIDOSCOPE.HYRULE_FIELD,Hyrule Field,Hyrule Field
ACCESSIBILITY::kaleidoscope_eng::263,ACCESSIBILITY.KALEIDOSCOPE.DEATH_MOUNTAIN,Death Mountain,Death Mountain
ACCESSIBILITY::kaleidoscope_eng::264,ACCESSIBILITY.KALEIDOSCOPE.KAKARIKO_VILLAGE,Kakariko Village,Kakariko Village
ACCESSIBILITY::kaleidoscope_eng::265,ACCESSIBILITY.KALEIDOSCOPE.LOST_WOODS,Lost Woods,Lost Woods
ACCESSIBILITY::kaleidoscope_eng::266,ACCESSIBILITY.KALEIDOSCOPE.KOKIRI_FOREST,Kokiri Forest,Kokiri Forest
ACCESSIBILITY::kaleidoscope_eng::267,ACCESSIBILITY.KALEIDOSCOPE.ZORAS_DOMAIN,Zoras Domain,Zoras Domain
ACCESSIBILITY::kaleidoscope_eng::292,ACCESSIBILITY.KALEIDOSCOPE.HYRULE_FIELD,Hyrule Field,Hyrule Field
ACCESSIBILITY::kaleidoscope_eng::293,ACCESSIBILITY.KALEIDOSCOPE.KAKARIKO_VILLAGE,Kakariko Village,Kakariko Village
ACCESSIBILITY::kaleidoscope_eng::294,ACCESSIBILITY.KALEIDOSCOPE.GRAVEYARD,Graveyard,Graveyard
ACCESSIBILITY::kaleidoscope_eng::295,ACCESSIBILITY.KALEIDOSCOPE.ZORAS_RIVER,Zoras River,Zoras River
ACCESSIBILITY::kaleidoscope_eng::296,ACCESSIBILITY.KALEIDOSCOPE.KOKIRI_FOREST,Kokiri Forest,Kokiri Forest
ACCESSIBILITY::kaleidoscope_eng::297,ACCESSIBILITY.KALEIDOSCOPE.SACRED_FOREST_MEADOW,Sacred Forest Meadow,Sacred Forest Meadow
ACCESSIBILITY::kaleidoscope_eng::298,ACCESSIBILITY.KALEIDOSCOPE.LAKE_HYLIA,Lake Hylia,Lake Hylia
ACCESSIBILITY::kaleidoscope_eng::299,ACCESSIBILITY.KALEIDOSCOPE.ZORAS_DOMAIN,Zoras Domain,Zoras Domain
ACCESSIBILITY::kaleidoscope_eng::300,ACCESSIBILITY.KALEIDOSCOPE.ZORAS_FOUNTAIN,Zoras Fountain,Zoras Fountain
ACCESSIBILITY::kaleidoscope_eng::301,ACCESSIBILITY.KALEIDOSCOPE.GERUDO_VALLEY,Gerudo Valley,Gerudo Valley
ACCESSIBILITY::kaleidoscope_eng::302,ACCESSIBILITY.KALEIDOSCOPE.LOST_WOODS,Lost Woods,Lost Woods
ACCESSIBILITY::kaleidoscope_eng::303,ACCESSIBILITY.KALEIDOSCOPE.DESERT_COLOSSUS,Desert Colossus,Desert Colossus
ACCESSIBILITY::kaleidoscope_eng::304,ACCESSIBILITY.KALEIDOSCOPE.GERUDO_S_FORTRESS,Gerudo's Fortress,Gerudo's Fortress
ACCESSIBILITY::kaleidoscope_eng::305,ACCESSIBILITY.KALEIDOSCOPE.HAUNTED_WASTELAND,Haunted Wasteland,Haunted Wasteland
ACCESSIBILITY::kaleidoscope_eng::306,ACCESSIBILITY.KALEIDOSCOPE.MARKET,Market,Market
ACCESSIBILITY::kaleidoscope_eng::307,ACCESSIBILITY.KALEIDOSCOPE.HYRULE_CASTLE,Hyrule Castle,Hyrule Castle
ACCESSIBILITY::kaleidoscope_eng::308,ACCESSIBILITY.KALEIDOSCOPE.DEATH_MOUNTAIN_TRAIL,Death Mountain Trail,Death Mountain Trail
ACCESSIBILITY::kaleidoscope_eng::309,ACCESSIBILITY.KALEIDOSCOPE.DEATH_MOUNTAIN_CRATER,Death Mountain Crater,Death Mountain Crater
ACCESSIBILITY::kaleidoscope_eng::310,ACCESSIBILITY.KALEIDOSCOPE.GORON_CITY,Goron City,Goron City
ACCESSIBILITY::kaleidoscope_eng::311,ACCESSIBILITY.KALEIDOSCOPE.LON_LON_RANCH,Lon Lon Ranch,Lon Lon Ranch
ACCESSIBILITY::kaleidoscope_eng::312,ACCESSIBILITY.KALEIDOSCOPE.QUESTION_MARK,Question Mark,Question Mark
ACCESSIBILITY::kaleidoscope_eng::313,ACCESSIBILITY.KALEIDOSCOPE.GANON_S_CASTLE,Ganon's Castle,Ganon's Castle
ACCESSIBILITY::scenes_eng::0,ACCESSIBILITY.SCENES.INSIDE_THE_DEKU_TREE,Inside the Deku Tree,Inside the Deku Tree
ACCESSIBILITY::scenes_eng::1,ACCESSIBILITY.SCENES.DODONGO_S_CAVERN,Dodongo's Cavern,Dodongo's Cavern
ACCESSIBILITY::scenes_eng::2,ACCESSIBILITY.SCENES.INSIDE_JABU_JABU_S_BELLY,Inside Jabu-Jabu's Belly,Inside Jabu-Jabu's Belly
ACCESSIBILITY::scenes_eng::3,ACCESSIBILITY.SCENES.FOREST_TEMPLE,Forest Temple,Forest Temple
ACCESSIBILITY::scenes_eng::4,ACCESSIBILITY.SCENES.FIRE_TEMPLE,Fire Temple,Fire Temple
ACCESSIBILITY::scenes_eng::5,ACCESSIBILITY.SCENES.WATER_TEMPLE,Water Temple,Water Temple
ACCESSIBILITY::scenes_eng::6,ACCESSIBILITY.SCENES.SPIRIT_TEMPLE,Spirit Temple,Spirit Temple
ACCESSIBILITY::scenes_eng::7,ACCESSIBILITY.SCENES.SHADOW_TEMPLE,Shadow Temple,Shadow Temple
ACCESSIBILITY::scenes_eng::8,ACCESSIBILITY.SCENES.BOTTOM_OF_THE_WELL,Bottom of The Well,Bottom of The Well
ACCESSIBILITY::scenes_eng::9,ACCESSIBILITY.SCENES.ICE_CAVERN,Ice Cavern,Ice Cavern
ACCESSIBILITY::scenes_eng::11,ACCESSIBILITY.SCENES.GERUDO_TRAINING_GROUND,Gerudo Training Ground,Gerudo Training Ground
ACCESSIBILITY::scenes_eng::12,ACCESSIBILITY.SCENES.THIEVES_HIDEOUT,Thieves' Hideout,Thieves' Hideout
ACCESSIBILITY::scenes_eng::13,ACCESSIBILITY.SCENES.GANON_S_CASTLE,Ganon's Castle,Ganon's Castle
ACCESSIBILITY::scenes_eng::16,ACCESSIBILITY.SCENES.TREASURE_BOX_SHOP,Treasure Box Shop,Treasure Box Shop
ACCESSIBILITY::scenes_eng::17,ACCESSIBILITY.SCENES.PARASITIC_ARMORED_ARACHNID_GOHMA,Parasitic Armored Arachnid - Gohma,Parasitic Armored Arachnid - Gohma
